MatchId;HomeTeam;HomeTeamId;VisitTeam;VisitTeamId;MapName;ScheduleDate;StatsId;Map;Rounds;Duration;DamageRED;FragsRED;DamageBLU;FragsBLU;ScoreRED;ScoreBLU;ScoresBLU;RoundTimes
38774;Stooge JV;6298;The Demonstration Men;7979;cp_gravelpit;2014-02-03 00:00:00;148160;cp_gravelpit;2;776;15561;55;19063;92;0;5;3|2;388|388
38774;Stooge JV;6298;The Demonstration Men;7979;cp_gravelpit;2014-02-03 00:00:00;148068;cp_gravelpit;2;1052;26016;121;20121;71;0;4;2|2;780|272
38777;The Zodiac;9655;SeeThrough;9126;cp_gravelpit;2014-02-03 00:00:00;148151;cp_gravelpit;2;753;13789;38;17787;83;0;4;3|1;377|376
38777;The Zodiac;9655;SeeThrough;9126;cp_gravelpit;2014-02-03 00:00:00;148090;cp_gravelpit;2;589;8267;16;13444;65;0;4;3|1;295|294
38778;Shylanders;6801;The Weilanders;8873;cp_gravelpit;2014-02-03 00:00:00;148210;cp_gravelpit;2;948;20996;74;20187;77;0;5;3|2;474|474
38778;Shylanders;6801;The Weilanders;8873;cp_gravelpit;2014-02-03 00:00:00;148115;cp_gravelpit;2;881;17746;69;18438;61;0;6;3|3;568|313
38781;The Corked Bunch;9461;Mann Saxton;8264;cp_gravelpit;2014-02-03 00:00:00;151237;pl_upward;2;1119;33347;118;35270;125;0;6;4|2;560|559
38781;The Corked Bunch;9461;Mann Saxton;8264;cp_gravelpit;2014-02-03 00:00:00;151205;pl_upward;2;881;27348;76;30102;113;0;5;4|1;441|440
38781;The Corked Bunch;9461;Mann Saxton;8264;cp_gravelpit;2014-02-03 00:00:00;148163;cp_gravelpit;2;702;17151;80;8766;26;0;2;1|1;600|102
38781;The Corked Bunch;9461;Mann Saxton;8264;cp_gravelpit;2014-02-03 00:00:00;148080;cp_gravelpit;2;974;25241;109;15518;59;0;4;2|2;788|186
38787;BEATDOWN Brotherhood;8838;Big Beautiful Heavies ;8837;cp_gravelpit;2014-02-03 00:00:00;148314;cp_gravelpit;2;857;13714;46;17798;75;0;4;3|1;447|410
38787;BEATDOWN Brotherhood;8838;Big Beautiful Heavies ;8837;cp_gravelpit;2014-02-03 00:00:00;148295;cp_gravelpit;2;903;21166;90;17528;59;0;6;3|3;655|248
38789;Knights of the Storm;8799;Lé Face Brigade;5947;cp_gravelpit;2014-02-03 00:00:00;148278;cp_gravelpit;2;683;15395;79;14481;67;0;6;3|3;438|245
38789;Knights of the Storm;8799;Lé Face Brigade;5947;cp_gravelpit;2014-02-03 00:00:00;148248;cp_gravelpit;2;929;24418;118;20858;81;0;4;2|2;780|149
38789;Knights of the Storm;8799;Lé Face Brigade;5947;cp_gravelpit;2014-02-03 00:00:00;148055;cp_gravelpit;2;1033;23982;101;23131;103;0;5;3|2;517|516
38790;Mean Greene's Capping Machine;9635;Medium Rollers Gaming;9492;cp_gravelpit;2014-02-03 00:00:00;148284;cp_gravelpit;6;3045;56204;209;55345;201;0;14;3|3|3|2|1|2;324|324|961|402|600|434
38792;Prophunters;10045;Spinal Tap;9919;cp_gravelpit;2014-02-03 00:00:00;148064;cp_gravelpit;2;648;11701;41;14148;67;0;4;3|1;324|324
38792;Prophunters;10045;Spinal Tap;9919;cp_gravelpit;2014-02-03 00:00:00;148046;cp_gravelpit;2;584;12610;46;12995;54;0;6;3|3;314|270
38792;Prophunters;10045;Spinal Tap;9919;cp_gravelpit;2014-02-03 00:00:00;147998;cp_gravelpit;2;855;17012;62;19611;88;0;4;3|1;428|427
38793;Spooky Scary Skeletons;8840;TeSPA Transformed;9544;cp_gravelpit;2014-02-03 00:00:00;148147;cp_gravelpit;8;3167;33080;88;46374;187;0;9;3|1|1|1|3|0|0|0;648|600|600|109|185|185|420|420
38794;The Billy Club;9487;The Blair TF2 Project;8494;cp_gravelpit;2014-02-03 00:00:00;148217;cp_gravelpit;2;444;6817;28;8735;33;0;4;3|1;222|222
38794;The Billy Club;9487;The Blair TF2 Project;8494;cp_gravelpit;2014-02-03 00:00:00;148150;cp_gravelpit;2;709;14253;66;9838;29;0;2;1|1;600|109
38795;The Swaggin Sailors;9946;Thorns For Dead;9140;cp_gravelpit;2014-02-03 00:00:00;148763;cp_gravelpit;2;604;11682;54;13885;62;0;5;3|2;302|302
38795;The Swaggin Sailors;9946;Thorns For Dead;9140;cp_gravelpit;2014-02-03 00:00:00;148736;cp_gravelpit;2;616;13073;46;14561;62;0;4;3|1;308|308
38806;Shades;6297;Lenny Face Team;5809;cp_gravelpit;2014-02-03 00:00:00;148412;cp_gravelpit;2;1041;24824;102;18447;68;0;4;2|2;780|261
38806;Shades;6297;Lenny Face Team;5809;cp_gravelpit;2014-02-03 00:00:00;148410;cp_gravelpit;2;945;12581;45;14627;61;0;4;3|1;498|447
38810;Intense Community;5360;The Badwater Bastards;10047;cp_gravelpit;2014-02-03 00:00:00;148417;cp_gravelpit;2;1608;17295;69;7508;19;0;2;1|1;1506|102
38811;The Average Men;3455;Mighty Morphin' Caber Crew;8994;cp_gravelpit;2014-02-03 00:00:00;148733;cp_gravelpit;2;959;28282;99;19434;56;0;4;2|2;780|179
38813;TK9;9436;Rogue Runners HL;9198;cp_gravelpit;2014-02-03 00:00:00;148179;cp_gravelpit;2;889;20348;73;14767;50;0;6;3|3;583|306
38813;TK9;9436;Rogue Runners HL;9198;cp_gravelpit;2014-02-03 00:00:00;148100;cp_gravelpit;2;782;12635;51;16307;66;0;5;3|2;391|391
38814;Unbelievably Brave Sweethearts;3116;SYOPS TF2;3526;cp_gravelpit;2014-02-03 00:00:00;148172;cp_gravelpit;2;659;13756;55;11066;40;0;6;3|3;451|208
38814;Unbelievably Brave Sweethearts;3116;SYOPS TF2;3526;cp_gravelpit;2014-02-03 00:00:00;148137;cp_gravelpit;2;370;5333;19;7015;28;0;4;3|1;185|185
